% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
1.243490304000e+00, 3.847093e-01, 2.198339e-02
1.246170240000e+00, 3.981436e-01, 2.320469e-02
1.248850176000e+00, 4.042501e-01, 2.198339e-02
1.251530112000e+00, 4.018075e-01, 2.564729e-02
1.254210048000e+00, 4.189057e-01, 2.076209e-02
1.256889984000e+00, 4.054714e-01, 2.076209e-02
1.259569920000e+00, 4.164631e-01, 2.076209e-02
1.262249856000e+00, 4.042501e-01, 2.320469e-02
1.264929792000e+00, 3.957010e-01, 2.076209e-02
1.267609728000e+00, 4.079140e-01, 2.076209e-02
1.270289664000e+00, 3.957010e-01, 2.076209e-02
1.272969600000e+00, 3.920371e-01, 2.198339e-02
1.275649536000e+00, 4.091353e-01, 2.320469e-02
1.278329472000e+00, 4.018075e-01, 2.198339e-02
1.281009408000e+00, 3.981436e-01, 2.564729e-02
1.283689344000e+00, 4.042501e-01, 2.198339e-02
1.286369280000e+00, 3.957010e-01, 2.320469e-02
1.289049216000e+00, 3.981436e-01, 2.320469e-02
1.291729152000e+00, 4.030288e-01, 2.686859e-02
1.294409088000e+00, 4.079140e-01, 1.954079e-02
1.297089024000e+00, 3.895945e-01, 2.198339e-02
1.299768960000e+00, 3.908158e-01, 2.076209e-02
1.302448896000e+00, 4.103566e-01, 2.320469e-02
1.305128832000e+00, 4.127992e-01, 2.320469e-02
1.307808768000e+00, 4.066927e-01, 2.198339e-02
1.310488704000e+00, 3.993649e-01, 2.076209e-02
1.313168640000e+00, 4.140205e-01, 2.320469e-02
1.315848576000e+00, 4.066927e-01, 2.320469e-02
1.318528512000e+00, 4.005862e-01, 1.709819e-02
1.321208448000e+00, 3.981436e-01, 2.198339e-02
1.323888384000e+00, 3.981436e-01, 2.198339e-02
1.326568320000e+00, 4.091353e-01, 2.320469e-02
1.329248256000e+00, 4.201270e-01, 1.675623e+00
1.331928192000e+00, 4.445530e-01, 3.331705e+00
1.334608128000e+00, 4.335613e-01, 3.331705e+00
1.337288064000e+00, 4.457743e-01, 3.330484e+00
1.339968000000e+00, 4.445530e-01, 3.330484e+00
1.342647936000e+00, 4.482169e-01, 3.334148e+00
1.345327872000e+00, 4.421104e-01, 3.332926e+00
1.348007808000e+00, 4.457743e-01, 3.325599e+00
1.350687744000e+00, 4.567660e-01, 3.328041e+00
1.353367680000e+00, 4.518808e-01, 3.329262e+00
1.356047616000e+00, 4.469956e-01, 3.329262e+00
1.358727552000e+00, 4.543234e-01, 3.330484e+00
1.361407488000e+00, 4.469956e-01, 3.329262e+00
1.364087424000e+00, 4.567660e-01, 3.329262e+00
1.366767360000e+00, 4.457743e-01, 3.329262e+00
1.369447296000e+00, 4.469956e-01, 3.330484e+00
1.372127232000e+00, 4.482169e-01, 3.330484e+00
1.374807168000e+00, 4.323400e-01, 3.326820e+00
