1	84409
2	73013
3	73461
4	73636
5	73338
6	73531
7	73536
8	73474
9	73661
10	73637
11	73622
12	73797
13	73756
14	73728
15	73793
16	73810
17	73703
18	73785
19	73855
20	73718
21	73760
22	73743
23	73586
24	73671
25	73817
26	73800
27	73836
28	73845
29	73819
30	73873
31	73729
32	73600
33	73815
34	73781
35	73840
36	74016
37	73999
38	73867
39	73833
40	73863
41	73851
42	73966
43	73908
44	73718
45	73915
46	73910
47	73860
48	74004
49	73777
50	73876
51	73989
52	74050
53	73923
54	73915
55	74004
56	73946
57	74007
58	73891
59	73900
60	74068
61	74130
62	73926
63	73973
64	74154
65	73925
66	74000
67	73994
68	73867
69	73968
70	73728
71	73794
72	74033
73	73949
74	74019
75	74172
76	74128
77	73935
78	74029
79	74168
80	74025
81	74088
82	74069
83	74180
84	74217
85	74015
86	74034
87	74079
88	74066
89	74004
90	74208
91	74312
92	74092
93	73997
94	74080
95	73938
96	74096
97	74061
98	74044
99	74014
100	73954
101	74097
102	74125
103	73964
104	74023
105	74263
106	73892
107	74016
108	74079
109	74150
110	74026
111	74109
112	73992
113	74033
114	74070
115	74098
116	74110
117	74102
118	74342
119	74337
120	74139
121	74010
122	74199
123	74102
124	74057
125	74113
126	74124
127	74101
128	74014
129	74348
130	74106
131	73968
132	74226
133	74352
134	74149
135	74146
136	74233
137	74025
138	74153
139	74047
140	74231
141	74101
142	74163
143	74168
144	74241
145	74208
146	74254
147	74183
148	74189
149	74276
150	74233
151	74351
152	74301
153	74357
154	74381
155	74232
156	74340
157	74322
158	74360
159	74373
160	74279
161	74178
162	74396
163	74391
164	74340
165	74235
166	74312
167	74326
168	74281
169	74341
170	74366
171	74379
172	74355
173	74361
174	74321
175	74306
176	74468
177	74431
178	74444
179	74405
180	74458
181	74461
182	74547
183	74536
184	74422
185	74476
186	74585
187	74505
188	74426
189	74512
190	74472
191	74380
192	74495
193	74567
194	74564
195	74679
196	74432
197	74488
198	74513
199	74625
200	74459
201	74493
202	74587
203	74430
204	74402
205	74429
206	74524
207	74440
208	74420
209	74558
210	74404
211	74508
212	74511
213	74546
214	74537
215	74509
216	74605
217	74686
218	74589
219	74558
220	74494
221	74519
222	74486
223	74581
224	74487
225	74499
226	74683
227	74489
228	74442
229	74465
230	74479
231	74530
232	74542
233	74564
234	74623
235	74470
236	74550
237	74578
238	74683
239	74541
240	74429
241	74467
242	74496
243	74444
244	74465
245	74461
246	74709
247	74560
248	74350
249	74578
250	74467
251	74417
252	74483
253	74435
254	74428
255	74519
256	74557
257	74701
258	74600
259	74667
260	74495
261	74579
262	74479
263	74395
264	74912
265	77659
266	75597
267	74528
268	74383
269	74568
270	74506
271	74536
272	74609
273	74660
274	74501
275	74604
276	74468
277	74567
278	74559
279	74500
280	74582
281	74499
282	74631
283	74561
284	74818
285	74592
286	74634
287	74603
288	74637
289	74881
290	74497
291	74472
292	74631
293	74631
294	74704
295	74642
296	74594
297	74716
298	74826
299	74774
300	74798
301	74803
302	74600
303	74952
304	74893
305	75021
306	74902
307	75193
308	75017
309	74953
310	75098
311	75087
312	75177
313	75057
314	75023
315	75058
316	75021
317	74923
318	75239
319	74958
320	75075
321	75133
322	75038
323	75083
324	75639
325	75518
326	75815
327	75858
328	76057
329	76168
330	76261
331	76171
332	76097
333	75994
334	75870
335	75622
336	75606
337	75279
338	75352
339	75116
340	75203
341	75050
342	75122
343	74940
344	75111
345	75062
346	75028
347	75004
348	74885
349	75041
350	74947
351	74942
352	74836
353	74934
354	74890
355	74963
356	74925
357	74804
358	74764
359	74876
360	75007
361	74887
362	74766
363	74892
364	74973
365	74950
366	74979
367	74826
368	74862
369	74849
370	74830
371	74936
372	74955
373	74909
374	74839
375	74709
376	74739
377	74901
378	74799
379	74968
380	74770
381	75547
382	74943
383	74853
384	74887
385	74725
386	75120
387	74788
388	74665
389	74777
390	74649
391	74710
392	74764
393	74750
394	74813
395	74870
396	74716
397	74857
398	74948
399	74780
400	74764
401	74821
402	74716
403	74821
404	74776
405	74815
406	74856
407	74735
408	74937
409	74888
410	74927
411	74903
412	74890
413	74811
414	74842
415	74801
416	74725
417	74788
418	74856
419	74809
420	74850
421	74868
422	74822
423	74880
424	74810
425	74850
426	74920
427	74894
428	74975
429	74943
430	75141
431	74805
432	75072
433	75102
434	75111
435	74961
436	74968
437	75104
438	75150
439	75070
440	75167
441	75218
442	75334
443	75170
444	75170
445	75125
446	75238
447	75434
448	75343
449	75366
450	75508
451	75644
452	75296
453	75163
454	75072
455	75167
456	75156
457	75152
458	74994
459	75165
460	74928
461	75011
462	75103
463	75077
464	75116
465	75105
466	75013
467	74903
468	74772
469	75078
470	75023
471	75234
472	75065
473	74948
474	75013
475	75082
476	75065
477	75052
478	75012
479	74879
480	75110
481	75119
482	75044
483	75123
484	75019
485	75103
486	75018
487	74935
488	75171
489	74929
490	75040
491	75116
492	75073
493	75051
494	75118
495	74933
496	75099
497	75050
498	75143
499	75200
500	74985
501	74987
502	74980
503	75102
504	75077
505	75299
506	75116
507	75083
508	74943
509	75167
510	75212
511	74957
512	75034
513	75102
514	75052
515	75127
516	75083
