Distance_(pixels),Gray_Value
530,39.543
531,39.872
532,40.002
533,40.471
534,40.584
535,40.896
536,40.957
537,40.763
538,40.444
539,40.486
540,40.114
541,39.953
542,39.506
543,39.458
544,38.949
545,38.530
546,38.489
547,38.162
548,37.736
549,37.682
550,38.449
551,39.514
552,40.695
553,42.380
554,45.212
555,47.530
556,49.888
557,52.708
558,55.758
559,58.769
560,61.477
561,65.297
562,66.952
563,68.263
564,68.550
565,67.727
566,65.971
567,64.643
568,64.067
569,63.035
570,63.008
571,61.906
572,60.374
573,58.848
574,56.877
575,54.393
576,52.314
577,51.389
578,50.631
579,50.230
580,49.729
581,49.606
582,49.771
583,50.116
584,50.302
585,51.219
586,51.943
587,52.413
588,52.697
589,52.639
590,52.382
591,52.119
592,51.661
593,50.693
594,50.076
595,49.359
596,48.813
597,48.374
598,48.326
599,48.033
600,48.155
601,48.977
602,49.225
603,49.420
604,49.650
605,50.022
606,50.407
607,50.631
608,50.754
609,50.476
610,50.500
611,51.649
612,53.243
613,55.835
614,58.408
615,60.412
616,61.796
617,62.056
618,62.184
619,61.385
620,60.569
621,59.592
622,58.575
623,57.524
624,56.600
625,55.642
626,54.106
627,53.487
628,53.222
629,52.674
630,52.149
631,51.705
632,51.414
633,50.956
634,50.947
635,50.440
636,49.952
637,49.250
638,48.960
639,48.778
640,48.745
641,47.970
642,47.254
643,47.218
644,47.177
645,47.101
646,47.060
647,47.103
648,47.066
649,46.711
650,47.066
651,47.190
652,47.836
653,48.882
654,51.047
655,53.734
656,56.503
657,60.753
658,63.819
659,65.869
660,66.868
661,66.446
662,64.814
663,63.023
664,61.804
665,59.666
666,58.697
667,58.037
668,57.995
669,59.011
670,59.860
671,60.532
672,60.806
673,60.739
674,60.725
675,60.054
676,59.504
677,59.287
678,59.560
679,60.053
680,60.831
681,62.069
682,63.887
683,65.214
684,66.278
685,66.458
686,65.599
687,64.062
688,62.653
689,59.809
690,56.684
691,54.687
692,53.097
693,52.079
694,51.589
695,52.049
696,52.662
697,53.925
698,55.300
699,56.674
700,58.199
701,59.285
702,60.320
703,61.386
704,62.461
705,64.158
706,65.737
707,67.492
708,69.316
709,71.328
710,73.231
711,74.427
712,75.229
713,74.419
714,73.799
715,72.969
716,72.262
717,71.714
718,71.598
719,71.529
720,71.615
721,71.562
722,71.203
723,69.975
724,68.045
725,65.748
726,63.412
727,61.470
728,59.826
729,58.666
730,58.042
731,57.997
732,58.634
733,59.952
734,61.051
735,61.863
736,62.515
737,62.044
738,63.456
739,63.204
740,62.175
741,60.978
742,59.834
743,59.042
744,58.766
745,59.475
746,60.518
747,62.263
748,64.848
749,67.909
750,70.850
751,73.357
752,75.328
753,76.950
754,79.426
755,81.255
756,83.395
757,85.284
758,86.604
759,87.667
760,88.522
761,88.949
762,88.774
763,87.273
764,85.393
765,83.492
766,82.109
767,81.160
768,80.577
769,80.752
770,81.316
771,81.095
772,80.775
773,80.488
774,79.815
775,78.316
776,76.402
777,73.934
778,71.833
779,70.793
780,69.898
781,69.052
782,68.594
783,68.444
784,68.723
785,69.182
786,69.247
787,68.214
788,67.199
789,66.213
790,66.011
791,66.260
792,66.970
793,68.548
794,70.522
795,71.491
796,72.415
797,72.783
798,73.507
799,74.458
800,75.849
801,77.501
802,79.680
803,81.548
804,83.260
805,84.463
806,85.436
807,86.755
808,88.348
809,89.516
810,89.949
811,89.305
812,87.975
813,85.923
814,83.421
815,81.823
816,81.104
817,81.098
818,81.714
819,80.250
820,76.921
821,72.402
822,67.918
823,65.051
824,64.013
825,64.627
826,66.440
827,67.804
828,69.505
829,70.324
830,70.103
831,68.956
832,67.733
833,66.199
834,65.043
835,65.031
836,64.910
837,65.247
838,66.141
839,67.305
840,68.248
841,68.857
842,69.372
843,69.246
844,69.209
845,69.010
846,69.279
847,70.109
848,71.670
849,73.933
850,77.628
851,79.997
852,81.263
853,81.203
854,80.063
855,78.759
856,77.929
857,77.529
858,77.048
859,77.558
860,79.097
861,80.746
862,82.545
863,84.043
864,85.054
865,85.362
866,85.228
867,84.726
868,83.839
869,82.767
870,82.168
871,81.626
872,81.350
873,80.839
874,79.726
875,79.193
876,79.076
877,79.316
878,80.332
879,81.986
880,83.923
881,84.867
882,85.536
883,84.886
884,83.731
885,82.043
886,80.171
887,78.165
888,76.640
889,75.515
890,74.901
891,75.062
892,75.681
893,76.224
894,77.203
895,78.751
896,80.900
897,84.357
898,89.711
899,92.859
900,94.939
901,95.491
902,94.615
903,93.229
904,92.046
905,91.650
906,92.971
907,94.951
908,97.497
909,100.008
910,101.514
911,100.896
912,98.933
913,96.653
914,93.548
915,91.604
916,90.124
917,88.640
918,87.686
919,86.675
920,85.725
921,84.971
922,85.483
923,85.921
924,85.968
925,86.287
926,86.859
927,87.469
928,88.462
929,89.723
930,91.232
931,91.481
932,92.016
933,92.491
934,92.610
935,93.113
936,94.253
937,95.444
938,97.777
939,100.254
940,102.574
941,104.520
942,105.595
943,106.433
944,107.486
945,108.719
946,110.692
947,112.265
948,112.896
949,113.518
950,114.114
951,114.527
952,114.731
953,115.085
954,116.034
955,115.976
956,116.566
957,117.468
958,118.352
959,119.320
960,120.151
961,120.538
962,119.827
963,119.557
964,118.771
965,117.536
966,115.994
967,114.676
968,113.210
969,112.231
970,111.754
971,111.029
972,110.967
973,111.307
974,111.776
975,112.416
976,112.992
977,113.491
978,114.342
979,114.880
980,114.388
981,113.578
982,112.837
983,112.248
984,111.995
985,111.813
986,111.943
987,113.360
988,115.530
989,117.919
990,121.038
991,124.529
992,128.309
993,130.941
994,133.983
995,136.500
996,139.409
997,146.116
998,158.311
999,172.708
1000,184.350
1001,191.251
1002,194.395
1003,194.953
1004,190.967
1005,181.553
1006,171.066
1007,164.228
1008,162.818
1009,164.933
1010,165.604
1011,161.813
1012,150.243
1013,140.144
1014,134.353
1015,129.800
1016,127.990
1017,131.048
1018,139.119
1019,142.761
1020,139.869
1021,133.354
1022,128.849
1023,128.506
1024,132.320
1025,137.579
1026,141.960
1027,146.973
1028,149.736
1029,150.585
1030,149.290
1031,147.687
1032,148.294
1033,149.539
1034,151.309
1035,154.195
1036,157.931
1037,170.074
1038,189.367
1039,207.264
1040,219.508
1041,226.003
1042,228.562
1043,230.355
1044,234.063
1045,239.857
1046,244.542
1047,246.832
1048,247.561
1049,247.700
1050,248.054
1051,248.513
1052,248.803
1053,248.707
1054,246.904
1055,244.387
1056,242.379
1057,241.827
1058,242.124
1059,242.260
1060,242.039
1061,240.709
1062,237.562
1063,232.610
1064,226.930
1065,222.579
1066,220.611
1067,219.725
1068,218.291
1069,212.880
1070,202.877
1071,188.900
1072,173.924
1073,163.450
1074,158.110
1075,157.477
1076,156.351
1077,153.780
1078,149.292
1079,143.121
1080,136.881
1081,132.097
1082,128.558
1083,125.781
1084,123.899
1085,122.976
1086,128.033
1087,139.740
1088,147.855
1089,151.969
1090,151.132
1091,150.593
1092,153.577
1093,158.054
1094,158.117
1095,155.718
1096,153.265
1097,152.807
1098,152.651
1099,150.042
1100,147.307
1101,145.542
1102,146.894
1103,150.594
1104,154.023
1105,155.698
1106,156.394
1107,157.655
1108,154.247
1109,146.002
1110,136.063
1111,127.706
1112,121.266
1113,116.724
1114,114.313
1115,113.732
1116,113.599
1117,114.257
1118,114.742
1119,115.155
1120,114.373
1121,112.736
1122,110.758
1123,108.126
1124,106.477
1125,104.452
1126,102.556
1127,100.877
1128,99.380
1129,98.381
1130,97.919
1131,97.248
1132,96.828
1133,95.797
1134,95.040
1135,95.321
1136,96.498
1137,98.523
1138,101.407
1139,105.540
1140,107.632
1141,109.306
1142,111.083
1143,112.910
1144,114.140
1145,115.040
1146,115.972
1147,116.552
1148,117.286
1149,118.215
1150,119.187
1151,119.920
1152,120.075
1153,119.842
1154,118.648
1155,116.825
1156,115.144
1157,113.365
1158,111.612
1159,110.197
1160,109.076
1161,108.526
1162,108.254
1163,107.300
1164,105.632
1165,103.611
1166,101.163
1167,98.537
1168,96.319
1169,94.926
1170,94.533
1171,93.713
1172,92.927
1173,92.250
1174,91.002
1175,89.584
1176,88.090
1177,86.472
1178,84.872
1179,82.792
1180,80.722
1181,78.678
1182,76.692
1183,75.410
1184,75.498
1185,76.446
1186,78.963
1187,83.231
1188,86.681
1189,90.327
1190,93.222
1191,94.851
1192,94.995
1193,94.239
1194,92.967
1195,90.480
1196,88.342
1197,86.372
1198,84.724
1199,83.226
1200,81.666
1201,79.976
1202,79.346
1203,78.803
1204,78.159
1205,77.074
1206,75.436
1207,73.954
1208,72.512
1209,71.612
1210,70.878
1211,71.212
1212,71.664
1213,71.939
1214,72.079
1215,71.896
1216,71.407
1217,70.949
1218,70.350
1219,69.544
1220,68.894
1221,68.065
1222,67.051
1223,66.388
1224,66.353
1225,67.165
1226,68.090
1227,70.612
1228,72.299
1229,73.568
1230,74.904
1231,75.824
1232,76.389
1233,77.059
1234,78.191
1235,79.240
1236,79.801
1237,81.279
1238,83.081
1239,85.280
1240,87.392
1241,89.205
1242,90.222
1243,90.979
1244,90.672
1245,89.703
1246,88.308
1247,86.371
1248,82.797
1249,78.840
1250,74.785
1251,70.148
1252,67.105
1253,64.812
1254,63.439
1255,62.712
1256,62.350
1257,61.742
1258,61.280
1259,61.616
1260,61.882
1261,62.623
1262,63.230
1263,63.586
1264,63.532
1265,63.163
1266,62.695
1267,61.001
1268,59.613
1269,58.785
1270,58.416
1271,58.512
1272,58.943
1273,59.907
1274,60.661
1275,60.770
1276,61.188
1277,62.121
1278,63.618
1279,65.493
1280,67.204
1281,68.919
1282,70.498
1283,72.449
1284,73.646
1285,74.360
1286,75.149
1287,76.127
1288,77.486
1289,78.851
1290,79.998
1291,81.028
1292,81.457
1293,81.193
1294,80.476
1295,79.429
1296,78.663
1297,78.326
1298,78.580
1299,79.384
1300,78.682
1301,78.394
1302,77.789
1303,77.173
1304,76.304
1305,75.760
1306,75.265
1307,75.370
1308,75.873
1309,75.824
1310,75.211
1311,73.585
1312,71.195
1313,68.883
1314,66.765
1315,63.874
1316,62.159
1317,61.088
1318,59.997
1319,59.124
1320,58.542
1321,58.328
1322,58.242
1323,58.103
1324,58.149
1325,58.107
1326,58.277
1327,58.378
1328,58.732
1329,59.218
1330,59.639
1331,60.602
1332,61.063
1333,61.252
1334,62.115
1335,64.055
1336,66.562
1337,69.319
1338,72.081
1339,76.004
1340,77.789
1341,78.698
1342,79.131
1343,79.308
1344,79.196
1345,79.225
1346,79.826
1347,80.654
1348,80.223
1349,79.679
1350,78.619
1351,76.621
1352,73.713
1353,70.460
1354,68.094
1355,64.545
1356,62.227
1357,60.819
1358,60.386
1359,61.057
1360,61.931
1361,63.143
1362,63.835
1363,65.076
1364,64.997
1365,63.561
1366,61.645
1367,59.872
1368,58.183
1369,57.084
1370,56.500
1371,56.818
1372,56.809
1373,57.581
1374,58.383
1375,59.307
1376,59.974
1377,60.625
1378,61.049
1379,62.130
1380,61.816
1381,62.063
1382,62.628
1383,63.064
1384,63.125
1385,63.271
1386,63.254
1387,62.971
1388,62.792
1389,62.114
1390,61.569
1391,61.146
1392,60.234
1393,58.809
1394,57.187
1395,54.348
1396,52.530
1397,51.857
1398,51.347
1399,51.206
1400,51.206
1401,51.633
1402,52.269
1403,54.087
1404,55.797
1405,57.622
1406,60.053
1407,61.928
1408,63.627
1409,64.823
1410,65.266
1411,64.973
1412,64.614
1413,62.795
1414,60.086
1415,56.894
1416,53.856
1417,51.105
1418,49.060
1419,47.447
1420,45.732
1421,44.807
1422,43.854
1423,43.175
1424,42.846
1425,42.873
1426,43.025
1427,44.061
1428,44.559
1429,45.112
1430,45.559
1431,46.137
1432,46.878
1433,47.779
1434,48.676
1435,49.373
1436,50.004
1437,50.589
1438,51.213
1439,51.826
1440,52.406
1441,52.710
1442,53.157
1443,53.736
1444,54.120
1445,54.151
1446,54.325
1447,54.540
1448,55.025
1449,55.325
1450,55.407
1451,55.094
1452,55.334
1453,54.638
1454,54.264
1455,53.742
1456,53.148
1457,52.670
1458,52.409
1459,52.017
1460,51.184
1461,50.889
1462,50.475
1463,50.067
1464,49.535
1465,49.173
1466,48.760
1467,48.237
1468,48.187
1469,47.628
1470,46.906
1471,45.791
1472,44.518
