Distance_(pixels),Gray_Value
371,75.698
372,75.843
373,74.842
374,76.034
375,76.967
376,77.408
377,75.363
378,74.430
379,73.893
380,75.391
381,75.818
382,77.155
383,76.943
384,76.086
385,75.309
386,73.327
387,70.297
388,67.512
389,65.808
390,64.303
391,64.234
392,64.750
393,64.190
394,64.957
395,66.058
396,68.477
397,68.101
398,66.355
399,63.668
400,61.091
401,59.346
402,57.412
403,56.331
404,54.925
405,52.604
406,50.442
407,49.762
408,48.858
409,48.041
410,47.555
411,46.133
412,45.472
413,42.719
414,39.756
415,36.494
416,35.159
417,34.821
418,34.140
419,32.070
420,29.499
421,27.823
422,25.693
423,23.834
424,22.548
425,21.370
426,20.226
427,19.331
428,20.070
429,19.753
430,18.760
431,18.345
432,19.087
433,20.253
434,20.609
435,22.249
436,23.997
437,26.803
438,29.440
439,31.403
440,34.922
441,37.634
442,41.240
443,44.871
444,47.559
445,50.925
446,54.598
447,58.900
448,63.919
449,67.783
450,70.365
451,72.252
452,73.427
453,75.698
454,77.611
455,79.492
456,82.173
457,84.083
458,86.467
459,87.905
460,89.178
461,89.160
462,90.335
463,90.485
464,91.482
465,92.668
466,93.921
467,94.973
468,96.729
469,98.367
470,101.872
471,104.645
472,106.441
473,107.565
474,109.358
475,110.746
476,113.216
477,114.625
478,116.978
479,119.811
480,121.876
481,123.433
482,123.918
483,124.630
484,125.355
485,125.592
486,126.073
487,127.083
488,127.513
489,127.593
490,127.544
491,128.323
492,129.485
493,132.845
494,136.511
495,137.962
496,138.927
497,140.650
498,146.753
499,152.493
500,156.289
501,157.614
502,160.945
503,169.462
504,185.053
505,200.294
506,205.486
507,203.644
508,208.591
509,216.746
510,218.534
511,215.315
512,211.383
513,202.883
514,188.492
515,191.490
516,208.943
517,215.764
518,214.789
519,212.138
520,214.842
521,214.175
522,215.362
523,216.541
524,214.827
525,211.536
526,208.573
527,210.901
528,218.148
529,225.932
530,228.901
531,228.085
532,224.638
533,222.187
534,224.160
535,226.789
536,231.720
537,233.015
538,232.916
539,230.260
540,227.330
541,226.502
542,226.985
543,227.164
544,227.812
545,230.099
546,231.022
547,231.469
548,229.805
549,228.327
550,225.733
551,223.067
552,221.487
553,218.696
554,218.592
555,220.421
556,222.504
557,225.397
558,226.354
559,224.664
560,218.991
561,215.141
562,213.056
563,219.446
564,223.604
565,230.884
566,234.591
567,234.124
568,229.629
569,218.163
570,203.738
571,204.200
572,219.762
573,228.733
574,231.291
575,222.853
576,206.257
577,196.778
578,195.736
579,200.893
580,200.853
581,202.450
582,206.593
583,211.313
584,213.416
585,215.705
586,216.987
587,214.111
588,206.746
589,201.901
590,201.811
591,198.883
592,198.695
593,197.179
594,190.230
595,178.944
596,169.833
597,166.123
598,169.042
599,173.762
600,173.594
601,168.158
602,156.922
603,147.747
604,144.735
605,146.139
606,147.086
607,146.753
608,144.468
609,138.872
610,135.579
611,133.805
612,131.301
613,129.652
614,128.176
615,126.452
616,125.362
617,123.602
618,122.737
619,122.500
620,122.433
621,122.816
622,123.203
623,123.366
624,123.520
625,122.832
626,121.323
627,118.738
628,115.322
629,110.747
630,106.412
631,103.724
632,101.636
633,101.103
634,100.810
635,99.059
636,96.933
637,94.512
638,92.651
639,90.792
640,88.867
641,87.306
642,85.159
643,82.595
644,80.899
645,78.827
646,77.033
647,75.434
648,73.972
649,72.217
650,70.140
651,68.084
652,67.230
653,64.709
654,62.487
655,59.017
656,55.016
657,51.900
658,49.573
659,47.446
660,46.030
661,44.605
662,44.012
663,43.421
664,41.982
665,41.038
666,40.330
667,40.031
668,39.643
669,39.704
670,40.069
671,40.028
672,40.348
673,41.602
674,41.363
675,40.665
676,42.239
677,42.878
678,44.101
679,46.865
680,50.567
681,54.270
682,56.819
683,58.250
684,59.120
685,57.827
686,56.769
687,55.994
688,55.664
689,57.045
690,59.819
691,61.277
692,61.162
693,61.163
694,61.161
695,62.130
696,63.567
697,65.072
698,67.420
699,69.234
700,72.512
701,75.545
702,77.169
703,77.639
704,77.990
705,78.481
706,78.499
707,77.482
708,75.800
709,74.585
710,73.907
711,73.305
712,75.031
713,75.725
714,76.590
715,78.236
716,79.113
717,78.775
718,77.268
719,75.707
720,75.307
721,74.439
722,74.218
723,74.094
724,73.727
725,72.507
726,71.498
727,69.510
728,68.255
729,67.408
730,66.894
731,65.642
732,64.143
733,63.225
734,62.743
735,63.174
736,63.410
737,63.891
738,64.750
739,64.756
740,64.793
741,65.978
742,65.560
743,64.527
744,64.071
745,64.727
746,63.331
747,60.753
748,58.045
749,55.730
750,54.063
751,52.214
752,50.860
753,49.933
754,47.513
755,46.009
756,44.263
757,43.248
758,41.654
759,39.574
760,37.772
761,35.277
762,34.016
763,33.006
764,32.486
765,31.791
766,30.934
767,29.571
768,28.407
769,27.125
770,26.293
771,25.583
772,23.832
773,22.090
774,20.785
775,19.036
776,17.993
777,17.412
778,17.410
779,17.535
780,16.318
781,15.441
782,13.935
783,13.186
784,12.933
785,12.778
786,12.968
787,13.207
788,13.611
789,13.666
790,13.577
791,12.916
792,13.263
793,14.689
794,15.650
795,15.810
796,17.121
797,18.373
798,20.023
799,20.712
800,22.287
801,24.397
802,25.807
803,26.759
804,27.107
805,27.756
806,29.279
807,29.606
808,29.752
809,30.447
810,30.440
811,30.604
812,31.030
813,32.341
814,32.262
815,32.541
816,34.127
817,34.896
818,36.151
819,37.762
820,39.684
821,40.717
822,41.670
823,41.213
824,41.719
825,42.493
826,43.016
827,42.530
828,41.489
829,41.115
830,41.846
831,42.117
832,42.135
833,42.047
834,41.945
835,41.980
836,42.229
837,42.217
838,42.242
839,41.974
840,41.244
841,40.505
842,40.690
843,40.845
844,40.711
845,41.131
846,41.148
847,41.158
848,40.576
849,40.307
850,40.659
851,41.039
852,41.127
853,40.460
854,40.338
855,40.266
856,40.660
857,41.269
858,41.125
859,40.059
860,38.801
861,39.187
862,39.062
863,37.915
864,37.107
865,36.262
866,35.259
867,34.030
868,33.684
869,32.992
870,33.040
871,32.716
872,31.730
873,31.128
874,30.430
875,30.190
876,28.067
877,26.540
878,26.193
879,25.546
880,24.554
881,24.082
882,23.789
883,21.939
884,21.375
885,21.014
886,18.869
887,18.475
888,18.540
889,16.962
890,16.681
891,15.312
892,13.917
893,13.435
894,13.168
895,13.002
896,12.149
897,11.779
898,12.470
899,11.915
900,10.194
901,10.180
902,9.368
903,8.899
904,7.900
905,8.353
906,9.376
907,8.889
908,8.422
909,8.417
910,8.415
911,7.691
912,7.684
913,8.179
914,8.441
915,8.685
916,9.414
917,9.166
918,9.000
919,8.999
920,8.672
921,9.666
922,11.248
923,13.557
924,14.624
925,14.631
926,15.296
927,15.268
928,16.088
929,16.084
930,17.684
931,18.216
932,19.468
933,19.618
934,19.443
935,19.660
936,20.986
937,21.061
938,21.022
939,21.277
940,21.993
941,22.393
942,22.849
943,22.855
944,22.924
945,23.183
946,24.047
947,24.649
948,25.012
949,25.348
950,25.802
951,25.562
952,25.566
953,25.913
954,26.581
955,26.738
956,26.622
957,26.587
958,26.857
959,26.796
960,27.011
961,26.969
962,26.559
963,26.159
964,25.958
965,25.785
966,25.788
967,25.709
968,25.677
969,25.719
970,25.641
971,25.425
972,25.582
973,25.733
974,25.988
975,25.904
976,26.362
977,26.516
978,26.272
979,25.918
980,25.019
981,24.893
982,24.156
983,22.926
984,22.621
985,22.132
986,21.941
987,20.871
988,20.608
989,19.427
990,19.619
991,19.544
992,18.758
993,18.449
994,19.283
995,18.985
996,18.154
997,16.969
998,16.902
999,17.447
1000,17.617
1001,16.777
1002,16.318
1003,16.073
1004,15.486
1005,15.047
1006,14.032
1007,12.243
1008,11.101
1009,10.620
1010,10.378
1011,10.385
1012,9.418
1013,9.250
1014,8.833
1015,8.081
1016,7.430
1017,7.660
1018,7.397
1019,6.904
1020,7.424
1021,7.432
1022,6.925
1023,7.146
1024,7.143
1025,7.166
1026,7.167
1027,7.660
1028,7.165
1029,7.163
1030,6.917
1031,6.673
1032,7.168
1033,7.666
1034,7.613
1035,6.618
1036,6.116
1037,6.056
1038,6.037
1039,4.993
1040,6.711
1041,6.168
1042,6.984
1043,7.238
1044,7.320
1045,7.744
1046,7.673
1047,8.086
1048,8.466
1049,8.304
1050,8.558
1051,10.383
1052,10.241
1053,10.250
1054,10.601
1055,10.854
1056,10.936
1057,10.439
1058,10.303
1059,10.275
1060,11.693
1061,11.202
1062,11.077
1063,10.839
1064,12.333
1065,13.467
1066,14.356
1067,14.629
1068,15.787
1069,16.478
1070,15.859
1071,15.615
1072,16.357
1073,16.618
1074,16.936
1075,16.935
1076,17.473
1077,17.394
1078,16.578
1079,16.336
1080,16.670
1081,16.843
1082,17.605
1083,18.115
1084,16.890
1085,17.488
1086,17.193
1087,17.708
1088,18.779
1089,19.343
1090,19.264
1091,19.021
1092,18.993
1093,19.055
1094,18.368
1095,18.116
1096,17.378
1097,17.136
1098,17.148
1099,17.172
1100,16.330
1101,15.889
1102,16.143
1103,16.381
1104,15.711
1105,15.214
1106,14.323
1107,14.320
1108,13.171
1109,13.140
1110,11.835
1111,11.331
1112,11.080
1113,11.083
1114,10.517
1115,10.008
1116,10.105
1117,10.541
1118,10.038
1119,9.031
1120,8.667
1121,7.672
1122,7.421
1123,8.163
1124,8.412
1125,7.431
1126,8.910
1127,8.918
1128,9.165
1129,8.657
1130,6.677
1131,6.423
1132,7.655
1133,6.973
1134,6.477
1135,6.225
1136,5.816
1137,5.751
1138,5.504
1139,5.679
1140,6.295
1141,6.230
1142,6.341
1143,6.256
1144,6.579
1145,6.830
1146,6.830
1147,6.723
1148,6.097
1149,5.772
1150,6.269
1151,6.421
1152,5.709
1153,5.418
1154,6.276
1155,7.042
1156,6.153
1157,7.158
1158,6.167
1159,5.668
1160,5.878
